t,node,tau_alpha,tau_omega,delay_put,mode_hidden,backlog
4637,-,0,0,0,1,0
4638,-,0,0,0,1,0
4639,C,-1,0,2,1,1
4640,-,0,0,0,1,1
4641,-,0,1,0,1,0
4642,-,0,0,0,1,0
4643,-,0,0,0,1,0
4644,-,0,0,0,1,0
4645,-,0,0,0,1,0
4646,A,1,0,4,1,1
4647,-,0,0,0,1,1
4648,-,0,0,0,1,1
4649,B,-1,0,2,1,2
4650,-,0,-1,0,1,1
4651,-,0,1,0,1,0
4652,-,0,0,0,1,0
4653,-,0,0,0,1,0
4654,-,0,0,0,1,0
4655,-,0,0,0,1,0
4656,-,0,0,0,1,0
4657,-,0,0,0,1,0
4658,-,0,0,0,1,0
4659,-,0,0,0,1,0
4660,-,0,0,0,1,0
4661,-,0,0,0,1,0
4662,-,0,0,0,1,0
4663,-,0,0,0,1,0
4664,-,0,0,0,1,0
4665,-,0,0,0,1,0
4666,C,-1,0,4,1,1
4667,A,-1,0,2,1,2
4668,-,0,0,0,1,2
4669,-,0,1,0,1,1
4670,B,-1,1,2,1,1
4671,-,0,0,0,1,1
4672,-,0,1,0,1,0
4673,-,0,0,0,1,0
4674,C,1,0,2,1,1
4675,-,0,0,0,1,1
4676,-,0,-1,0,1,0
4677,A,1,0,3,1,1
4678,-,0,0,0,1,1
4679,-,0,0,0,1,1
4680,-,0,-1,0,1,0
4681,-,0,0,0,1,0
4682,-,0,0,0,1,0
4683,-,0,0,0,1,0
4684,-,0,0,0,1,0
4685,B,-1,0,3,1,1
4686,C,-1,0,2,1,2
4687,-,0,0,0,1,2
4688,A,-1,2,2,1,1
4689,B,-1,0,1,1,2
4690,-,0,2,0,1,0
4691,-,0,0,0,1,0
4692,C,-1,0,2,1,1
4693,-,0,0,0,1,1
4694,-,0,1,0,1,0
4695,-,0,0,0,1,0
4696,A,1,0,2,1,1
4697,-,0,0,0,1,1
4698,-,0,-1,0,1,0
4699,-,0,0,0,1,0
4700,-,0,0,0,1,0
4701,B,-1,0,2,1,1
4702,C,-1,0,2,1,2
4703,-,0,1,0,1,1
4704,-,0,1,0,1,0
4705,A,-1,0,1,1,1
4706,-,0,1,0,1,0
4707,B,-1,0,1,1,1
4708,-,0,1,0,1,0
4709,-,0,0,0,1,0
4710,-,0,0,0,1,0
4711,C,-1,0,3,1,1
4712,-,0,0,0,1,1
4713,-,0,0,0,1,1
4714,-,0,1,0,1,0
4715,-,0,0,0,1,0
4716,A,-1,0,2,1,1
4717,B,-1,0,3,1,2
4718,C,1,1,2,1,2
4719,-,0,0,0,1,2
4720,-,0,0,0,1,0
4721,-,0,0,0,1,0
4722,-,0,0,0,1,0
4723,-,0,0,0,1,0
4724,-,0,0,0,1,0
4725,A,-1,0,2,1,1
4726,-,0,0,0,1,1
4727,-,0,1,0,1,0
4728,-,0,0,0,1,0
4729,-,0,0,0,1,0
4730,B,1,0,4,1,1
4731,-,0,0,0,1,1
4732,C,-1,0,1,1,2
4733,-,0,1,0,1,1
4734,-,0,-1,0,1,0
4735,-,0,0,0,1,0
4736,-,0,0,0,1,0
4737,-,0,0,0,1,0
4738,-,0,0,0,1,0
4739,-,0,0,0,1,0
4740,-,0,0,0,1,0
4741,-,0,0,0,1,0
4742,-,0,0,0,1,0
4743,-,0,0,0,1,0
4744,-,0,0,0,1,0
4745,A,-1,0,2,1,1
4746,B,1,0,1,1,2
4747,-,0,0,0,1,0
4748,-,0,0,0,1,0
4749,C,1,0,2,1,1
4750,-,0,0,0,1,1
4751,-,0,-1,0,1,0
4752,-,0,0,0,1,0
4753,A,1,0,2,1,1
4754,-,0,0,0,1,1
4755,-,0,-1,0,1,0
4756,-,0,0,0,1,0
4757,-,0,0,0,1,0
4758,-,0,0,0,1,0
4759,-,0,0,0,1,0
4760,-,0,0,0,1,0
4761,-,0,0,0,1,0
4762,-,0,0,0,1,0
4763,-,0,0,0,1,0
4764,-,0,0,0,1,0
4765,-,0,0,0,1,0
4766,-,0,0,0,1,0
4767,-,0,0,0,1,0
4768,-,0,0,0,1,0
4769,-,0,0,0,1,0
4770,B,-1,0,2,1,1
4771,C,-1,0,2,1,2
4772,A,-1,1,2,1,2
4773,-,0,1,0,1,1
4774,-,0,1,0,1,0
4775,-,0,0,0,1,0
4776,-,0,0,0,1,0
4777,-,0,0,0,1,0
4778,B,-1,0,1,1,1
4779,-,0,1,0,1,0
4780,C,-1,0,2,1,1
4781,-,0,0,0,1,1
4782,-,0,1,0,1,0
4783,A,1,0,2,1,1
4784,B,-1,0,4,1,2
4785,-,0,-1,0,1,1
4786,-,0,0,0,1,1
4787,-,0,0,0,1,1
4788,-,0,1,0,1,0
4789,C,-1,0,2,1,1
4790,A,1,0,4,1,2
4791,-,0,1,0,1,1
4792,-,0,0,0,1,1
4793,-,0,0,0,1,1
4794,-,0,-1,0,1,0
4795,-,0,0,0,1,0
4796,-,0,0,0,1,0
4797,B,-1,0,2,1,1
4798,C,-1,0,2,1,2
4799,-,0,1,0,1,1
4800,A,-1,1,4,1,1
4801,B,-1,0,3,1,2
4802,-,0,0,0,1,2
4803,C,-1,0,2,1,3
4804,A,-1,2,2,1,2
4805,-,0,1,0,1,1
4806,-,0,1,0,1,0
4807,-,0,0,0,1,0
4808,-,0,0,0,1,0
4809,-,0,0,0,1,0
4810,B,-1,0,4,1,1
4811,C,1,0,2,1,2
4812,-,0,0,0,1,2
4813,-,0,-1,0,1,1
4814,-,0,1,0,1,0
4815,-,0,0,0,1,0
4816,A,-1,0,2,1,1
4817,-,0,0,0,1,1
4818,-,0,1,0,1,0
4819,-,0,0,0,1,0
4820,-,0,0,0,1,0
4821,-,0,0,0,1,0
4822,-,0,0,0,1,0
4823,B,1,0,2,1,1
4824,-,0,0,0,1,1
4825,-,0,-1,0,1,0
4826,-,0,0,0,1,0
4827,-,0,0,0,1,0
4828,-,0,0,0,1,0
4829,C,-1,0,3,1,1
4830,-,0,0,0,1,1
4831,-,0,0,0,1,1
4832,-,0,1,0,1,0
4833,A,-1,0,3,1,1
4834,-,0,0,0,1,1
4835,-,0,0,0,1,1
4836,-,0,1,0,1,0
4837,-,0,0,0,1,0
4838,-,0,0,0,1,0
4839,B,-1,0,2,1,1
4840,-,0,0,0,1,1
4841,-,0,1,0,1,0
4842,-,0,0,0,1,0
4843,-,0,0,0,1,0
4844,-,0,0,0,1,0
4845,-,0,0,0,1,0
4846,-,0,0,0,1,0
4847,-,0,0,0,1,0
4848,-,0,0,0,1,0
4849,C,-1,0,2,1,1
4850,A,1,0,2,1,2
4851,B,-1,1,2,1,2
4852,C,1,-1,1,1,2
4853,-,0,0,0,1,0
4854,-,0,0,0,1,0
4855,-,0,0,0,1,0
4856,A,-1,0,2,1,1
4857,-,0,0,0,1,1
4858,B,-1,1,2,1,1
4859,-,0,0,0,1,1
4860,C,-1,1,3,1,1
4861,-,0,0,0,1,1
4862,-,0,0,0,1,1
4863,-,0,1,0,1,0
4864,A,1,0,4,1,1
4865,-,0,0,0,1,1
4866,-,0,0,0,1,1
4867,-,0,0,0,1,1
4868,-,0,-1,0,1,0
4869,-,0,0,0,1,0
4870,B,-1,0,3,1,1
4871,C,-1,0,3,1,2
4872,-,0,0,0,1,2
4873,-,0,1,0,1,1
4874,-,0,1,0,1,0
4875,-,0,0,0,1,0
4876,-,0,0,0,1,0
4877,-,0,0,0,1,0
4878,-,0,0,0,1,0
4879,-,0,0,0,1,0
4880,-,0,0,0,1,0
4881,-,0,0,0,1,0
4882,-,0,0,0,1,0
4883,-,0,0,0,1,0
4884,-,0,0,0,1,0
4885,-,0,0,0,1,0
4886,A,1,0,1,1,1
4887,-,0,-1,0,1,0
4888,-,0,0,0,1,0
4889,B,-1,0,2,1,1
4890,C,-1,0,3,1,2
4891,A,-1,1,3,1,2
4892,-,0,0,0,1,2
4893,-,0,1,0,1,1
4894,-,0,1,0,1,0
4895,-,0,0,0,1,0
4896,-,0,0,0,1,0
4897,-,0,0,0,1,0
4898,-,0,0,0,1,0
4899,-,0,0,0,1,0
4900,-,0,0,0,1,0
4901,-,0,0,0,1,0
4902,-,0,0,0,1,0
4903,B,-1,0,2,1,1
4904,C,-1,0,2,1,2
4905,A,-1,1,2,1,2
4906,-,0,1,0,1,1
4907,-,0,1,0,1,0
4908,-,0,0,0,1,0
4909,-,0,0,0,1,0
4910,B,-1,0,2,1,1
4911,-,0,0,0,1,1
4912,-,0,1,0,1,0
4913,C,1,0,3,1,1
4914,A,1,0,2,1,2
4915,-,0,0,0,1,2
4916,-,0,-2,0,1,0
4917,-,0,0,0,1,0
4918,B,-1,0,3,1,1
4919,C,-1,0,2,1,2
4920,-,0,0,0,1,2
4921,-,0,2,0,1,0
4922,-,0,0,0,1,0
4923,-,0,0,0,1,0
4924,A,1,0,2,1,1
4925,-,0,0,0,1,1
4926,-,0,-1,0,1,0
4927,-,0,0,0,1,0
4928,-,0,0,0,1,0
4929,-,0,0,0,1,0
4930,B,-1,0,2,1,1
4931,-,0,0,0,1,1
4932,C,1,1,3,1,1
4933,-,0,0,0,1,1
4934,A,1,0,1,1,2
4935,B,1,-2,3,1,1
4936,-,0,0,0,1,1
4937,C,1,0,1,0,2
4938,A,1,-2,3,0,1
4939,-,0,0,0,0,1
4940,-,0,0,0,0,1
4941,-,0,-1,0,0,0
4942,B,1,0,4,0,1
4943,-,0,0,0,0,1
4944,C,-1,0,4,0,2
4945,A,1,0,4,0,3
4946,B,1,-1,2,0,3
4947,-,0,0,0,0,3
4948,-,0,0,0,0,1
4949,C,1,-1,3,0,1
4950,-,0,0,0,0,1
4951,A,1,0,3,1,2
4952,-,0,-1,0,1,1
4953,B,1,0,2,1,2
4954,C,-1,-1,2,1,2
4955,-,0,-1,0,1,1
4956,-,0,1,0,1,0
4957,A,1,0,3,1,1
4958,B,-1,0,1,1,2
4959,-,0,1,0,1,1
4960,-,0,-1,0,1,0
4961,-,0,0,0,1,0
4962,-,0,0,0,1,0
4963,-,0,0,0,1,0
4964,-,0,0,0,1,0
4965,-,0,0,0,1,0
4966,C,-1,0,2,1,1
4967,-,0,0,0,1,1
4968,-,0,1,0,1,0
4969,-,0,0,0,1,0
4970,A,-1,0,2,1,1
4971,-,0,0,0,1,1
4972,-,0,1,0,1,0
4973,B,-1,0,1,1,1
4974,-,0,1,0,1,0
4975,-,0,0,0,1,0
4976,-,0,0,0,1,0
4977,-,0,0,0,1,0
4978,C,1,0,2,1,1
4979,A,-1,0,2,1,2
4980,-,0,-1,0,1,1
4981,B,1,1,3,1,1
4982,C,1,0,2,1,2
4983,-,0,0,0,1,2
4984,-,0,-2,0,1,0
4985,-,0,0,0,1,0
4986,-,0,0,0,1,0
4987,-,0,0,0,1,0
4988,-,0,0,0,1,0
4989,-,0,0,0,1,0
4990,-,0,0,0,1,0
4991,-,0,0,0,1,0
4992,-,0,0,0,1,0
4993,A,1,0,1,1,1
4994,-,0,-1,0,1,0
4995,B,-1,0,1,1,1
4996,C,-1,1,3,1,1
4997,-,0,0,0,1,1
4998,-,0,0,0,1,1
4999,-,0,1,0,1,0
5000,A,1,0,3,1,1
5001,-,0,0,0,1,1
5002,-,0,0,0,1,1
5003,-,0,-1,0,1,0
5004,-,0,0,0,1,0
5005,-,0,0,0,1,0
5006,-,0,0,0,1,0
5007,B,1,0,2,1,1
5008,-,0,0,0,1,1
5009,C,1,-1,4,1,1
5010,-,0,0,0,1,1
5011,A,1,0,3,0,2
5012,B,-1,0,3,0,3
5013,C,1,-1,2,0,3
5014,A,1,-1,2,0,3
5015,B,1,0,2,0,2
5016,C,1,-1,1,1,2
5017,-,0,-2,0,1,0
5018,A,1,0,3,1,1
5019,-,0,0,0,1,1
5020,-,0,0,0,1,1
5021,-,0,-1,0,1,0
5022,B,1,0,2,1,1
5023,C,-1,0,2,1,2
5024,-,0,-1,0,1,1
5025,-,0,1,0,1,0
5026,A,1,0,4,1,1
5027,-,0,0,0,1,1
5028,-,0,0,0,1,1
5029,-,0,0,0,1,1
5030,-,0,-1,0,1,0
5031,-,0,0,0,1,0
5032,-,0,0,0,1,0
5033,-,0,0,0,1,0
5034,B,1,0,3,1,1
5035,-,0,0,0,1,1
5036,-,0,0,0,1,1
5037,-,0,-1,0,1,0
5038,-,0,0,0,1,0
5039,-,0,0,0,1,0
5040,-,0,0,0,1,0
5041,-,0,0,0,1,0
5042,C,-1,0,2,1,1
5043,-,0,0,0,1,1
5044,-,0,1,0,1,0
5045,-,0,0,0,1,0
5046,-,0,0,0,1,0
5047,A,-1,0,1,1,1
5048,B,-1,1,2,1,1
5049,-,0,0,0,1,1
5050,-,0,1,0,1,0
5051,-,0,0,0,1,0
5052,-,0,0,0,1,0
5053,-,0,0,0,1,0
5054,-,0,0,0,1,0
5055,-,0,0,0,1,0
5056,C,-1,0,2,1,1
5057,-,0,0,0,1,1
5058,-,0,1,0,1,0
5059,-,0,0,0,1,0
5060,-,0,0,0,1,0
5061,-,0,0,0,1,0
5062,-,0,0,0,1,0
5063,A,-1,0,4,1,1
5064,-,0,0,0,1,1
5065,B,-1,0,3,1,2
5066,-,0,0,0,1,2
5067,-,0,1,0,1,1
5068,-,0,1,0,1,0
5069,-,0,0,0,1,0
5070,-,0,0,0,1,0
5071,-,0,0,0,1,0
5072,-,0,0,0,1,0
5073,-,0,0,0,1,0
5074,-,0,0,0,1,0
5075,-,0,0,0,1,0
5076,-,0,0,0,1,0
5077,C,1,0,2,1,1
5078,A,-1,0,2,1,2
5079,-,0,-1,0,1,1
5080,B,-1,1,2,1,1
5081,-,0,0,0,1,1
5082,-,0,1,0,1,0
5083,-,0,0,0,1,0
5084,C,-1,0,2,1,1
5085,-,0,0,0,1,1
5086,A,-1,1,4,1,1
5087,B,1,0,1,1,2
5088,-,0,-1,0,1,1
5089,C,-1,0,2,1,2
5090,A,-1,1,1,1,2
5091,-,0,2,0,1,0
5092,-,0,0,0,1,0
5093,-,0,0,0,1,0
5094,-,0,0,0,1,0
5095,-,0,0,0,1,0
5096,-,0,0,0,1,0
5097,-,0,0,0,1,0
5098,B,-1,0,1,1,1
5099,-,0,1,0,1,0
5100,-,0,0,0,1,0
5101,C,-1,0,1,1,1
5102,-,0,1,0,1,0
5103,A,1,0,2,1,1
5104,-,0,0,0,1,1
5105,B,-1,-1,2,1,1
5106,-,0,0,0,1,1
5107,-,0,1,0,1,0
5108,C,1,0,2,1,1
5109,-,0,0,0,1,1
5110,-,0,-1,0,1,0
5111,-,0,0,0,1,0
5112,-,0,0,0,1,0
5113,-,0,0,0,1,0
5114,-,0,0,0,1,0
5115,A,1,0,2,1,1
5116,-,0,0,0,1,1
5117,-,0,-1,0,1,0
5118,-,0,0,0,1,0
5119,-,0,0,0,1,0
5120,-,0,0,0,1,0
5121,-,0,0,0,1,0
5122,-,0,0,0,1,0
5123,-,0,0,0,1,0
5124,-,0,0,0,1,0
5125,-,0,0,0,1,0
5126,-,0,0,0,1,0
5127,-,0,0,0,1,0
5128,B,-1,0,3,1,1
5129,-,0,0,0,1,1
5130,-,0,0,0,1,1
5131,-,0,1,0,1,0
5132,C,1,0,3,1,1
5133,A,-1,0,3,1,2
5134,B,-1,0,2,1,3
5135,-,0,-1,0,1,2
5136,-,0,2,0,1,0
5137,-,0,0,0,1,0
5138,-,0,0,0,1,0
5139,C,1,0,4,1,1
5140,-,0,0,0,1,1
5141,-,0,0,0,1,1
5142,-,0,0,0,1,1
5143,-,0,-1,0,1,0
5144,A,-1,0,4,1,1
5145,-,0,0,0,1,1
5146,B,-1,0,2,1,2
5147,-,0,0,0,1,2
5148,-,0,2,0,1,0
5149,-,0,0,0,1,0
5150,-,0,0,0,1,0
5151,-,0,0,0,1,0
5152,C,-1,0,3,1,1
5153,-,0,0,0,1,1
5154,-,0,0,0,1,1
5155,-,0,1,0,1,0
5156,A,1,0,1,1,1
5157,-,0,-1,0,1,0
5158,-,0,0,0,1,0
5159,-,0,0,0,1,0
5160,-,0,0,0,1,0
5161,B,-1,0,1,1,1
5162,C,1,1,2,1,1
5163,-,0,0,0,1,1
5164,-,0,-1,0,1,0
5165,-,0,0,0,1,0
5166,-,0,0,0,1,0
5167,-,0,0,0,1,0
5168,A,1,0,2,1,1
5169,-,0,0,0,1,1
5170,-,0,-1,0,1,0
5171,B,1,0,3,1,1
5172,-,0,0,0,1,1
5173,-,0,0,0,1,1
5174,-,0,-1,0,1,0
5175,C,1,0,1,0,1
5176,A,1,-1,2,0,1
5177,B,-1,0,2,0,2
5178,C,1,-1,2,0,2
5179,A,1,1,1,0,2
5180,B,1,-2,2,0,1
5181,C,1,0,1,1,2
5182,-,0,-2,0,1,0
5183,-,0,0,0,1,0
5184,-,0,0,0,1,0
5185,-,0,0,0,1,0
5186,-,0,0,0,1,0
5187,-,0,0,0,1,0
5188,-,0,0,0,1,0
5189,A,-1,0,1,1,1
5190,B,1,1,2,1,1
5191,-,0,0,0,1,1
5192,-,0,-1,0,1,0
5193,-,0,0,0,1,0
5194,-,0,0,0,1,0
5195,-,0,0,0,1,0
5196,-,0,0,0,1,0
5197,-,0,0,0,1,0
5198,-,0,0,0,1,0
5199,-,0,0,0,1,0
5200,-,0,0,0,1,0
5201,-,0,0,0,1,0
5202,-,0,0,0,1,0
5203,C,1,0,2,1,1
5204,-,0,0,0,1,1
5205,-,0,-1,0,1,0
5206,-,0,0,0,1,0
5207,A,-1,0,2,1,1
5208,-,0,0,0,1,1
5209,-,0,1,0,1,0
5210,-,0,0,0,1,0
5211,-,0,0,0,1,0
5212,B,-1,0,2,1,1
5213,-,0,0,0,1,1
5214,-,0,1,0,1,0
5215,-,0,0,0,1,0
5216,-,0,0,0,1,0
5217,C,-1,0,2,1,1
5218,-,0,0,0,1,1
5219,-,0,1,0,1,0
5220,-,0,0,0,1,0
5221,A,1,0,2,1,1
5222,-,0,0,0,1,1
5223,-,0,-1,0,1,0
5224,-,0,0,0,1,0
5225,-,0,0,0,1,0
5226,-,0,0,0,1,0
5227,-,0,0,0,1,0
5228,-,0,0,0,1,0
5229,-,0,0,0,1,0
5230,-,0,0,0,1,0
5231,-,0,0,0,1,0
5232,-,0,0,0,1,0
5233,-,0,0,0,1,0
5234,-,0,0,0,1,0
5235,-,0,0,0,1,0
5236,B,-1,0,1,1,1
5237,C,1,1,3,1,1
5238,A,1,0,2,1,2
5239,-,0,0,0,1,2
5240,-,0,-2,0,1,0
5241,-,0,0,0,1,0
5242,-,0,0,0,1,0
5243,-,0,0,0,1,0
5244,-,0,0,0,1,0
5245,-,0,0,0,1,0
5246,B,-1,0,2,1,1
5247,-,0,0,0,1,1
5248,-,0,1,0,1,0
5249,-,0,0,0,1,0
5250,-,0,0,0,1,0
5251,-,0,0,0,1,0
5252,-,0,0,0,1,0
5253,-,0,0,0,1,0
5254,-,0,0,0,1,0
5255,C,1,0,2,1,1
5256,-,0,0,0,1,1
5257,-,0,-1,0,1,0
5258,-,0,0,0,1,0
5259,-,0,0,0,1,0
5260,A,-1,0,2,1,1
5261,-,0,0,0,1,1
5262,-,0,1,0,1,0
5263,B,-1,0,1,1,1
5264,-,0,1,0,1,0
5265,-,0,0,0,1,0
5266,C,1,0,2,1,1
5267,-,0,0,0,1,1
5268,-,0,-1,0,1,0
5269,-,0,0,0,1,0
5270,A,1,0,3,1,1
5271,-,0,0,0,1,1
5272,-,0,0,0,1,1
5273,-,0,-1,0,1,0
5274,-,0,0,0,1,0
5275,-,0,0,0,1,0
5276,-,0,0,0,1,0
5277,-,0,0,0,1,0
5278,-,0,0,0,1,0
5279,B,-1,0,2,1,1
5280,-,0,0,0,1,1
5281,-,0,1,0,1,0
5282,-,0,0,0,1,0
5283,-,0,0,0,1,0
5284,-,0,0,0,1,0
5285,-,0,0,0,1,0
5286,-,0,0,0,1,0
5287,-,0,0,0,1,0
5288,C,1,0,2,1,1
5289,A,1,0,2,1,2
5290,-,0,-1,0,1,1
5291,-,0,-1,0,1,0
5292,B,1,0,2,1,1
5293,-,0,0,0,1,1
5294,-,0,-1,0,1,0
5295,-,0,0,0,1,0
5296,-,0,0,0,1,0
5297,-,0,0,0,1,0
5298,-,0,0,0,1,0
5299,-,0,0,0,1,0
5300,-,0,0,0,1,0
5301,-,0,0,0,1,0
5302,-,0,0,0,1,0
5303,-,0,0,0,1,0
5304,-,0,0,0,1,0
5305,C,1,0,1,0,1
5306,A,1,-1,4,0,1
5307,-,0,0,0,0,1
5308,B,1,0,4,0,2
5309,C,1,0,2,0,3
5310,-,0,-1,0,0,2
5311,A,1,-1,4,1,2
5312,-,0,-1,0,1,1
5313,B,1,0,4,1,2
5314,-,0,0,0,1,2
5315,-,0,-1,0,1,1
5316,-,0,0,0,1,1
5317,-,0,-1,0,1,0
5318,-,0,0,0,1,0
5319,C,-1,0,4,1,1
5320,-,0,0,0,1,1
5321,-,0,0,0,1,1
5322,A,-1,0,2,1,2
5323,B,1,1,3,1,2
5324,-,0,1,0,1,1
5325,-,0,0,0,1,1
5326,C,1,-1,2,1,1
5327,-,0,0,0,1,1
5328,-,0,-1,0,1,0
5329,A,-1,0,2,1,1
5330,-,0,0,0,1,1
5331,-,0,1,0,1,0
5332,-,0,0,0,1,0
5333,-,0,0,0,1,0
5334,-,0,0,0,1,0
5335,-,0,0,0,1,0
5336,-,0,0,0,1,0
5337,B,1,0,2,1,1
5338,C,-1,0,2,1,2
5339,-,0,-1,0,1,1
5340,A,-1,1,1,1,1
5341,B,1,1,4,1,1
5342,-,0,0,0,1,1
5343,-,0,0,0,1,1
5344,-,0,0,0,1,1
5345,-,0,-1,0,1,0
5346,-,0,0,0,1,0
5347,-,0,0,0,1,0
5348,-,0,0,0,1,0
5349,-,0,0,0,1,0
5350,C,1,0,3,1,1
5351,A,-1,0,2,1,2
5352,B,-1,0,2,1,3
5353,-,0,0,0,1,1
5354,-,0,1,0,1,0
5355,-,0,0,0,1,0
5356,-,0,0,0,1,0
5357,-,0,0,0,1,0
5358,-,0,0,0,1,0
5359,-,0,0,0,1,0
5360,C,1,0,2,1,1
5361,-,0,0,0,1,1
5362,-,0,-1,0,1,0
5363,A,1,0,2,1,1
5364,B,-1,0,2,1,2
5365,C,1,-1,2,1,2
5366,-,0,1,0,1,1
5367,A,-1,-1,3,1,1
5368,-,0,0,0,1,1
5369,B,-1,0,2,1,2
5370,-,0,1,0,1,1
5371,-,0,1,0,1,0
5372,-,0,0,0,1,0
5373,-,0,0,0,1,0
5374,-,0,0,0,1,0
5375,C,1,0,2,1,1
5376,-,0,0,0,1,1
5377,-,0,-1,0,1,0
5378,-,0,0,0,1,0
5379,A,-1,0,3,1,1
5380,-,0,0,0,1,1
5381,-,0,0,0,1,1
5382,B,-1,1,2,1,1
5383,-,0,0,0,1,1
5384,-,0,1,0,1,0
5385,-,0,0,0,1,0
5386,-,0,0,0,1,0
5387,-,0,0,0,1,0
5388,-,0,0,0,1,0
5389,-,0,0,0,1,0
5390,-,0,0,0,1,0
5391,-,0,0,0,1,0
5392,C,1,0,4,1,1
5393,-,0,0,0,1,1
5394,-,0,0,0,1,1
5395,-,0,0,0,1,1
5396,A,-1,-1,4,1,1
5397,B,1,0,4,1,2
5398,-,0,0,0,1,2
5399,-,0,0,0,1,2
5400,-,0,1,0,1,1
5401,-,0,-1,0,1,0
5402,-,0,0,0,1,0
5403,-,0,0,0,1,0
5404,C,-1,0,4,1,1
5405,-,0,0,0,1,1
5406,-,0,0,0,1,1
5407,A,-1,0,2,1,2
5408,-,0,1,0,1,1
5409,-,0,1,0,1,0
5410,-,0,0,0,1,0
5411,-,0,0,0,1,0
5412,-,0,0,0,1,0
5413,-,0,0,0,1,0
5414,B,1,0,1,1,1
5415,-,0,-1,0,1,0
5416,C,-1,0,3,1,1
5417,-,0,0,0,1,1
5418,-,0,0,0,1,1
5419,-,0,1,0,1,0
5420,-,0,0,0,1,0
5421,-,0,0,0,1,0
5422,-,0,0,0,1,0
5423,A,-1,0,2,1,1
5424,-,0,0,0,1,1
5425,-,0,1,0,1,0
5426,-,0,0,0,1,0
5427,-,0,0,0,1,0
5428,-,0,0,0,1,0
5429,-,0,0,0,1,0
5430,-,0,0,0,1,0
5431,-,0,0,0,1,0
5432,B,-1,0,1,1,1
5433,C,1,1,3,1,1
5434,-,0,0,0,1,1
5435,-,0,0,0,1,1
5436,-,0,-1,0,1,0
5437,-,0,0,0,1,0
5438,-,0,0,0,1,0
5439,-,0,0,0,1,0
5440,-,0,0,0,1,0
5441,-,0,0,0,1,0
5442,-,0,0,0,1,0
5443,-,0,0,0,1,0
5444,-,0,0,0,1,0
5445,A,-1,0,2,1,1
5446,-,0,0,0,1,1
5447,B,1,1,4,1,1
5448,-,0,0,0,1,1
5449,-,0,0,0,1,1
5450,-,0,0,0,1,1
5451,-,0,-1,0,1,0
5452,-,0,0,0,1,0
5453,-,0,0,0,1,0
5454,-,0,0,0,1,0
5455,-,0,0,0,1,0
5456,-,0,0,0,1,0
5457,-,0,0,0,1,0
5458,-,0,0,0,1,0
5459,-,0,0,0,1,0
5460,-,0,0,0,1,0
5461,-,0,0,0,1,0
5462,-,0,0,0,1,0
5463,C,-1,0,2,1,1
5464,A,-1,0,2,1,2
5465,-,0,1,0,1,1
5466,-,0,1,0,1,0
5467,-,0,0,0,1,0
5468,B,-1,0,4,1,1
5469,-,0,0,0,1,1
5470,-,0,0,0,1,1
5471,-,0,0,0,1,1
5472,C,1,1,4,1,1
5473,A,-1,0,2,1,2
5474,-,0,0,0,1,2
5475,B,-1,1,2,1,2
5476,-,0,-1,0,1,1
5477,-,0,1,0,1,0
5478,-,0,0,0,1,0
5479,C,1,0,4,1,1
5480,A,1,0,2,1,2
5481,-,0,0,0,1,2
5482,-,0,-1,0,1,1
5483,-,0,-1,0,1,0
5484,-,0,0,0,1,0
5485,-,0,0,0,1,0
5486,-,0,0,0,1,0
5487,-,0,0,0,1,0
5488,-,0,0,0,1,0
5489,-,0,0,0,1,0
5490,-,0,0,0,1,0
5491,-,0,0,0,1,0
5492,-,0,0,0,1,0
5493,B,-1,0,2,1,1
5494,C,-1,0,2,1,2
5495,A,-1,1,2,1,2
5496,-,0,1,0,1,1
5497,-,0,1,0,1,0
5498,B,1,0,4,1,1
5499,C,1,0,1,1,2
5500,-,0,-1,0,1,1
5501,-,0,0,0,1,1
5502,-,0,-1,0,1,0
5503,A,1,0,2,0,1
5504,-,0,0,0,0,1
5505,B,1,-1,2,0,1
5506,-,0,0,0,0,1
5507,-,0,-1,0,0,0
5508,-,0,0,0,0,0
5509,C,1,0,2,0,1
5510,-,0,0,0,0,1
5511,A,1,-1,3,0,1
5512,-,0,0,0,0,1
5513,-,0,0,0,0,1
5514,-,0,-1,0,0,0
5515,B,1,0,3,1,1
5516,C,-1,0,2,1,2
5517,-,0,0,0,1,2
5518,-,0,0,0,1,0
5519,-,0,0,0,1,0
5520,A,-1,0,2,1,1
5521,-,0,0,0,1,1
5522,B,-1,1,2,1,1
5523,-,0,0,0,1,1
5524,-,0,1,0,1,0
5525,-,0,0,0,1,0
5526,C,1,0,3,1,1
5527,-,0,0,0,1,1
5528,-,0,0,0,1,1
5529,-,0,-1,0,1,0
5530,A,1,0,1,1,1
5531,-,0,-1,0,1,0
5532,-,0,0,0,1,0
5533,-,0,0,0,1,0
5534,-,0,0,0,1,0
5535,B,-1,0,2,1,1
5536,C,-1,0,1,1,2
5537,-,0,2,0,1,0
5538,-,0,0,0,1,0
5539,A,-1,0,2,1,1
5540,-,0,0,0,1,1
5541,-,0,1,0,1,0
5542,-,0,0,0,1,0
5543,-,0,0,0,1,0
5544,-,0,0,0,1,0
5545,B,-1,0,3,1,1
5546,-,0,0,0,1,1
5547,-,0,0,0,1,1
5548,-,0,1,0,1,0
5549,-,0,0,0,1,0
5550,C,1,0,3,1,1
5551,-,0,0,0,1,1
5552,A,-1,0,2,1,2
